player_id,first_name,last_name,name,dob,country_id,height,weight,hand,backhand,active,turned_pro,prize_money,wikipedia,age,current_rank,current_rank_points,best_rank,best_rank_date,best_rank_points,best_rank_points_date,current_elo_rank,current_elo_rating,best_elo_rank,best_elo_rank_date,best_elo_rating,best_elo_rating_date,goat_rank,goat_points,weeks_at_no1,titles,big_titles,grand_slams,tour_finals,alt_finals,masters,olympics,player_id.1,matches_won,matches_lost,matches_win_percentage,grand_slam_matches_won,grand_slam_matches_lost,grand_slam_win_percentage,tour_finals_matches_won,tour_finals_matches_lost,tour_finals_win_percentage,alt_finals_matches_won,alt_finals_matches_lost,alt_finals_win_percentage,masters_matches_won,masters_matches_lost,masters_matches_win_percentage,olympics_matches_won,olympics_matches_lost,olympics_matches_win_percentage,atp500_matches_won,atp500_matches_lost,atp500_matches_win_percentage,atp250_matches_won,atp250_matches_lost,atp250_matches_win_percentage,davis_cup_matches_won,davis_cup_matches_lost,davis_cup_matches_win_percentage,team_cups_matches_won,team_cups_matches_lost,team_cups_matches_win_percentage,best_of_3_matches_won,best_of_3_matches_lost,best_of_3_matches_win_percentage,best_of_5_matches_won,best_of_5_matches_lost,best_of_5_matches_win_percentage,hard_matches_won,hard_matches_lost,hard_matches_win_percentage,clay_matches_won,clay_matches_lost,clay_matches_win_percentage,grass_matches_won,grass_matches_lost,grass_matches_win_percentage,carpet_matches_won,carpet_matches_lost,carpet_matches_win_percentage,outdoor_matches_won,outdoor_matches_lost,outdoor_matches_win_percentage,indoor_matches_won,indoor_matches_lost,indoor_matches_win_percentage,deciding_sets_won,deciding_sets_lost,deciding_sets_win_percentage,fifth_sets_won,fifth_sets_lost,fifth_sets_win_percentage,finals_won,finals_lost,finals_win_percentage,vs_no1_won,vs_no1_lost,vs_no1_win_percentage,vs_top5_won,vs_top5_lost,vs_top5_win_percentage,vs_top10_won,vs_top10_lost,vs_top10_win_percentage,after_winning_first_set_won,after_winning_first_set_lost,after_winning_first_set_win_percentage,after_losing_first_set_won,after_losing_first_set_lost,after_losing_first_set_win_percentage,tie_breaks_won,tie_breaks_lost,tie_breaks_win_percentage,deciding_set_tbs_won,deciding_set_tbs_lost,deciding_set_tbs_win_percentage,id,Rank,Move,Player name,Country,Points
11429,Mackenzie,Mcdonald,Mackenzie Mcdonald,16/04/95,USA,178.0,,R,2.0,t,2016.0,"$2,092,543",https://en.wikipedia.org/w?search=Mackenzie_Mcdonald,27 years 6 mons 14 days,55.0,1089.0,54.0,01/11/21,1117.0,18/10/21,69.0,1883.0,54.0,18/10/21,1910.0,18/10/21,617.0,1,0,0,0,0,0,0,0,0,11429.0,41.0,56.0,0.42,11.0,13.0,0.46,,,0.0,,,0.0,6.0,13.0,0.32,,,0.0,9.0,7.0,0.56,15.0,23.0,0.39,,,0.0,,,0.0,30.0,43.0,0.41,11.0,13.0,0.46,31.0,43.0,0.42,5.0,9.0,0.36,5.0,4.0,0.56,,,0.0,35.0,46.0,0.43,6.0,10.0,0.38,11.0,23.0,0.32,1.0,8.0,0.11,0.0,1.0,0.0,,,0.0,1.0,6.0,0.14,1.0,8.0,0.11,32.0,19.0,0.63,9.0,37.0,0.2,20.0,15.0,0.57,2.0,2.0,0.5,MackenzieMcdonald,63.0,1,Mackenzie Mcdonald,USA,775
11433,Quentin,Halys,Quentin Halys,26/10/96,FRA,191.0,,R,2.0,t,2012.0,"$1,199,277",https://en.wikipedia.org/wiki/Quentin_Halys,26 years 4 days,,,102.0,05/02/18,531.0,05/02/18,187.0,1576.0,148.0,20/06/16,1742.0,06/06/16,,0,0,0,0,0,0,0,0,0,11433.0,6.0,24.0,0.2,2.0,11.0,0.15,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,4.0,12.0,0.25,,,0.0,,,0.0,4.0,13.0,0.24,2.0,11.0,0.15,5.0,16.0,0.24,1.0,8.0,0.11,,,0.0,,,0.0,5.0,19.0,0.21,1.0,5.0,0.17,1.0,10.0,0.09,0.0,5.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,5.0,0.5,1.0,19.0,0.05,8.0,13.0,0.38,,,0.0,HalysQuentin,66.0,1,Halys Quentin,France,767
11477,Enzo,Couacaud,Enzo Couacaud,01/03/95,FRA,183.0,,R,2.0,t,2012.0,"$310,515",https://en.wikipedia.org/wiki/Enzo_Couacaud,27 years 7 mons 29 days,,,164.0,29/07/19,429.0,14/06/21,,,,,,,,0,0,0,0,0,0,0,0,0,11477.0,1.0,3.0,0.25,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,,,0.0,,,0.0,0.0,2.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,2.0,0.33,,,0.0,,,0.0,1.0,2.0,0.33,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,CouacaudEnzo,175.0,8,Couacaud Enzo,France,327
11483,Noah,Rubin,Noah Rubin,21/02/96,USA,,,R,2.0,t,2015.0,"$754,745",https://en.wikipedia.org/wiki/Noah_Rubin_(tennis),26 years 8 mons 9 days,,,125.0,08/10/18,456.0,08/10/18,,,132.0,13/08/18,1788.0,06/08/18,,0,0,0,0,0,0,0,0,0,11483.0,8.0,21.0,0.28,2.0,6.0,0.25,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,2.0,1.0,0.67,4.0,13.0,0.24,,,0.0,,,0.0,6.0,15.0,0.29,2.0,6.0,0.25,7.0,15.0,0.32,1.0,4.0,0.2,0.0,2.0,0.0,,,0.0,8.0,19.0,0.3,0.0,2.0,0.0,2.0,6.0,0.25,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,7.0,4.0,0.64,1.0,17.0,0.06,10.0,9.0,0.53,1.0,1.0,0.5,NoahRubin,557.0,-,Rubin Noah,USA,55
11485,Laslo,Djere,Laslo Djere,02/06/95,SRB,188.0,,R,2.0,t,2013.0,"US$ 3,047,683",https://en.wikipedia.org/wiki/Laslo_Djere_(tennis),27 years 4 mons 28 days,52.0,1131.0,27.0,10/06/19,1342.0,26/07/21,90.0,1838.0,53.0,26/07/21,1917.0,26/07/21,383.0,3,0,2,0,0,0,0,0,0,11485.0,75.0,82.0,0.48,7.0,16.0,0.3,,,0.0,,,0.0,5.0,15.0,0.25,,,0.0,8.0,7.0,0.53,54.0,42.0,0.56,1.0,2.0,0.33,,,0.0,67.0,64.0,0.51,8.0,18.0,0.31,12.0,39.0,0.24,61.0,37.0,0.62,2.0,6.0,0.25,,,0.0,68.0,66.0,0.51,7.0,16.0,0.3,32.0,20.0,0.62,1.0,1.0,0.5,2.0,1.0,0.67,,,0.0,0.0,1.0,0.0,2.0,5.0,0.29,60.0,20.0,0.75,15.0,62.0,0.19,38.0,44.0,0.46,6.0,2.0,0.75,DjereLaslo,73.0,-,Djere Laslo,Serbia,738
11487,Thai Son,Kwiatkowski,Thai Son Kwiatkowski,13/02/95,USA,,,R,2.0,t,2017.0,"$ 363,218",https://en.wikipedia.org/w?search=Thai_Son_Kwiatkowski,27 years 8 mons 17 days,,,181.0,03/02/20,314.0,24/05/21,,,,,,,,0,0,0,0,0,0,0,0,0,11487.0,0.0,6.0,0.0,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,,0.0,,,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,6.0,0.0,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,,0.0,KwiatkowskiSonThai,,,,,
11546,Jc,Aragone,Jc Aragone,28/06/95,USA,,,R,2.0,t,2017.0,"$259,946",https://en.wikipedia.org/w?search=Jc_Aragone,27 years 4 mons 2 days,,,223.0,24/12/18,235.0,15/10/18,,,,,,,,0,0,0,0,0,0,0,0,0,11546.0,0.0,4.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,,,0.0,,,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,2.0,0.0,,,0.0,0.0,4.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,,0.0,AragoneJc,,,,,
11547,Karen,Khachanov,Karen Khachanov,21/05/96,RUS,198.0,,R,2.0,t,2013.0,"US$9,847,132",https://en.wikipedia.org/wiki/Karen_Khachanov,26 years 5 mons 9 days,29.0,1731.0,8.0,15/07/19,2990.0,14/10/19,26.0,2009.0,10.0,08/02/19,2137.0,05/11/18,188.0,13,0,4,1,0,0,0,1,0,11547.0,171.0,134.0,0.56,38.0,20.0,0.66,,,0.0,,,0.0,41.0,37.0,0.53,5.0,1.0,0.83,35.0,32.0,0.52,43.0,36.0,0.54,5.0,7.0,0.42,4.0,1.0,0.8,131.0,110.0,0.54,40.0,24.0,0.63,111.0,90.0,0.55,41.0,33.0,0.55,19.0,10.0,0.66,,,0.0,132.0,98.0,0.57,39.0,36.0,0.52,52.0,61.0,0.46,6.0,8.0,0.43,4.0,1.0,0.8,0.0,8.0,0.0,2.0,18.0,0.1,10.0,29.0,0.26,140.0,40.0,0.78,31.0,94.0,0.25,90.0,91.0,0.5,7.0,9.0,0.44,KarenKhachanov,20.0,-,Khachanov Karen,Russia,1990
11548,Sumit,Nagal,Sumit Nagal,16/08/97,IND,178.0,,R,2.0,t,2015.0,"$556,964",https://en.wikipedia.org/wiki/Sumit_Nagal,25 years 2 mons 14 days,,,122.0,24/08/20,548.0,12/04/21,176.0,1688.0,159.0,08/03/21,1706.0,08/03/21,,0,0,0,0,0,0,0,0,0,11548.0,4.0,17.0,0.19,1.0,3.0,0.25,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,0.0,3.0,0.0,2.0,7.0,0.22,0.0,3.0,0.0,,,0.0,3.0,14.0,0.18,1.0,3.0,0.25,2.0,11.0,0.15,2.0,6.0,0.25,,,0.0,,,0.0,4.0,16.0,0.2,0.0,1.0,0.0,1.0,5.0,0.17,,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,0.5,0.0,13.0,0.0,1.0,3.0,0.25,,,0.0,NagalSumit,501.0,1,Nagal Sumit,India,70
11550,Stefan,Kozlov,Stefan Kozlov,01/02/98,USA,183.0,,R,2.0,t,2013.0,"$512,212",https://en.wikipedia.org/wiki/Stefan_Kozlov,24 years 8 mons 29 days,,,115.0,20/02/17,509.0,06/03/17,,,157.0,26/06/17,1738.0,26/06/17,,0,0,0,0,0,0,0,0,0,11550.0,5.0,18.0,0.22,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,,,0.0,1.0,5.0,0.17,4.0,11.0,0.27,,,0.0,,,0.0,5.0,18.0,0.22,,,0.0,0.0,11.0,0.0,0.0,1.0,0.0,5.0,6.0,0.45,,,0.0,5.0,16.0,0.24,0.0,2.0,0.0,3.0,3.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,4.0,1.0,0.8,1.0,17.0,0.06,2.0,3.0,0.4,,,0.0,KozlovStefan,158.0,1,Kozlov Stefan,USA,360
11553,Michael,Mmoh,Michael Mmoh,10/01/98,USA,188.0,,R,2.0,t,2016.0,"$1,127,692",https://en.wikipedia.org/wiki/Michael_Mmoh,24 years 9 mons 20 days,,,96.0,01/10/18,595.0,01/10/18,141.0,1745.0,127.0,22/02/21,1770.0,22/02/21,,0,0,0,0,0,0,0,0,0,11553.0,10.0,23.0,0.3,3.0,9.0,0.25,,,0.0,,,0.0,2.0,5.0,0.29,,,0.0,,,0.0,5.0,9.0,0.36,,,0.0,,,0.0,7.0,14.0,0.33,3.0,9.0,0.25,10.0,20.0,0.33,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,10.0,22.0,0.31,0.0,1.0,0.0,5.0,5.0,0.5,1.0,1.0,0.5,,,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,4.0,0.69,1.0,19.0,0.05,5.0,8.0,0.38,,,0.0,MichaelMmoh,118.0,3,Mmoh Michael,USA,486
11762,Brayden,Schnur,Brayden Schnur,04/07/95,CAN,194.0,,R,2.0,t,2016.0,"US$634,576",https://en.wikipedia.org/wiki/Brayden_Schnur,27 years 3 mons 26 days,,,92.0,19/08/19,602.0,04/11/19,189.0,1534.0,161.0,18/02/19,1733.0,18/02/19,,0,0,0,0,0,0,0,0,0,11762.0,4.0,17.0,0.19,0.0,2.0,0.0,,,0.0,,,0.0,0.0,4.0,0.0,,,0.0,0.0,1.0,0.0,4.0,8.0,0.33,0.0,2.0,0.0,,,0.0,4.0,14.0,0.22,0.0,3.0,0.0,4.0,14.0,0.22,,,0.0,0.0,3.0,0.0,,,0.0,0.0,13.0,0.0,4.0,4.0,0.5,3.0,7.0,0.3,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,3.0,2.0,0.6,1.0,15.0,0.06,5.0,8.0,0.38,1.0,2.0,0.33,BraydenSchnur,911.0,6,Schnur Brayden,Canada,14
11766,Kamil,Majchrzak,Kamil Majchrzak,13/01/96,POL,180.0,,R,2.0,t,2014.0,"$1,225,381",https://en.wikipedia.org/wiki/Kamil_Majchrzak,26 years 9 mons 17 days,,,83.0,23/09/19,747.0,21/06/21,165.0,1710.0,128.0,09/09/19,1779.0,09/09/19,,0,0,0,0,0,0,0,0,0,11766.0,12.0,24.0,0.33,3.0,8.0,0.27,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,4.0,8.0,0.33,5.0,5.0,0.5,0.0,1.0,0.0,8.0,15.0,0.35,4.0,9.0,0.31,7.0,14.0,0.33,4.0,7.0,0.36,1.0,3.0,0.25,,,0.0,11.0,22.0,0.33,1.0,2.0,0.33,2.0,5.0,0.29,2.0,1.0,0.67,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,10.0,2.0,0.83,2.0,22.0,0.08,6.0,8.0,0.43,,,0.0,KamilMajchrzak,82.0,-,Majchrzak Kamil,Poland,653
11769,Nicolas,Jarry,Nicolas Jarry,11/10/95,CHI,198.0,,R,2.0,t,2014.0,"US$2,177,245",https://en.wikipedia.org/wiki/Nicolas_Jarry_(tennis),27 years 19 days,,,38.0,22/07/19,1135.0,22/07/19,101.0,1820.0,45.0,22/07/19,1939.0,22/07/19,510.0,1,0,1,0,0,0,0,0,0,11769.0,52.0,58.0,0.47,2.0,10.0,0.17,,,0.0,,,0.0,4.0,6.0,0.4,,,0.0,8.0,11.0,0.42,29.0,21.0,0.58,9.0,7.0,0.56,0.0,3.0,0.0,48.0,45.0,0.52,4.0,13.0,0.24,11.0,26.0,0.3,37.0,26.0,0.59,4.0,6.0,0.4,,,0.0,48.0,51.0,0.48,4.0,7.0,0.36,22.0,23.0,0.49,0.0,4.0,0.0,1.0,2.0,0.33,,,0.0,1.0,2.0,0.33,4.0,4.0,0.5,37.0,14.0,0.73,15.0,44.0,0.25,38.0,38.0,0.5,8.0,5.0,0.62,JarryNicolas,132.0,4,Jarry Nicolas,Chile,414
11787,Cameron,Norrie,Cameron Norrie,23/08/95,GBR,188.0,,L,2.0,t,2017.0,"$3,348,751",https://en.wikipedia.org/wiki/Cameron_Norrie,27 years 2 mons 7 days,12.0,2945.0,12.0,08/11/21,2945.0,08/11/21,12.0,2072.0,12.0,14/11/21,2077.0,18/10/21,277.0,6,0,2,1,0,0,0,1,0,11787.0,101.0,82.0,0.55,12.0,16.0,0.43,,,0.0,,,0.0,16.0,15.0,0.52,,,0.0,19.0,17.0,0.53,50.0,30.0,0.63,2.0,2.0,0.5,2.0,2.0,0.5,87.0,64.0,0.58,14.0,18.0,0.44,66.0,53.0,0.55,24.0,18.0,0.57,11.0,11.0,0.5,,,0.0,91.0,70.0,0.57,10.0,12.0,0.45,28.0,27.0,0.51,2.0,4.0,0.33,2.0,5.0,0.29,,,0.0,2.0,6.0,0.25,3.0,16.0,0.16,88.0,17.0,0.84,13.0,65.0,0.17,26.0,38.0,0.41,,5.0,0.0,CameronNorrie,14.0,-,Norrie Cameron,Great Britain,2445
17199,Cem,Ilkel,Cem Ilkel,21/08/95,TUR,185.0,,R,2.0,t,2013.0,"$506,698",https://en.wikipedia.org/wiki/Cem_Ilkel,27 years 2 mons 9 days,,,145.0,08/11/21,467.0,08/11/21,,,182.0,13/01/20,1648.0,10/02/17,,0,0,0,0,0,0,0,0,0,17199.0,5.0,23.0,0.18,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,1.0,12.0,0.08,4.0,9.0,0.31,,,0.0,2.0,17.0,0.11,3.0,6.0,0.33,4.0,12.0,0.25,0.0,8.0,0.0,0.0,3.0,0.0,,,0.0,5.0,20.0,0.2,0.0,3.0,0.0,5.0,3.0,0.63,3.0,1.0,0.75,,,0.0,,,0.0,,,0.0,,,0.0,4.0,4.0,0.5,1.0,19.0,0.05,6.0,14.0,0.3,,1.0,0.0,CemIlkel,340.0,67,Ilkel Cem,Turkey,142
17201,Harry,Bourchier,Harry Bourchier,24/01/96,AUS,185.0,,R,2.0,t,,"$153,136",https://en.wikipedia.org/wiki/Harry_Bourchier,26 years 9 mons 6 days,,,279.0,13/01/20,145.0,08/02/21,,,,,,,,0,0,0,0,0,0,0,0,0,17201.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,BourchierHarry,,,,,
17203,Marc,Polmans,Marc Polmans,02/05/97,AUS,188.0,,R,2.0,t,,"US$1,146,392",https://en.wikipedia.org/wiki/Marc_Polmans,25 years 5 mons 28 days,,,116.0,12/10/20,546.0,04/01/21,168.0,1704.0,156.0,11/01/21,1739.0,12/10/20,,0,0,0,0,0,0,0,0,0,17203.0,5.0,14.0,0.26,3.0,6.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,1.0,6.0,0.14,,,0.0,,,0.0,2.0,8.0,0.2,3.0,6.0,0.33,2.0,10.0,0.17,2.0,3.0,0.4,1.0,1.0,0.5,,,0.0,5.0,12.0,0.29,0.0,2.0,0.0,1.0,7.0,0.13,1.0,3.0,0.25,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,0.56,0.0,10.0,0.0,5.0,5.0,0.5,,1.0,0.0,MarcPolmans,371.0,3,Polmans Marc,Australia,127
21372,Mats,Moraing,Mats Moraing,20/06/92,GER,198.0,,L,2.0,t,2013.0,"$453,766",https://en.wikipedia.org/wiki/Mats_Moraing,30 years 4 mons 10 days,,,148.0,30/07/18,433.0,18/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,21372.0,1.0,2.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,,,0.0,1.0,1.0,0.5,0.0,1.0,0.0,,,0.0,1.0,2.0,0.33,,,0.0,1.0,0.0,1.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,1.0,2.0,0.33,1.0,2.0,0.33,,,0.0,MatsMoraing,278.0,4,Moraing Mats,Germany,185
21919,Dmitry,Popko,Dmitry Popko,24/10/96,KAZ,191.0,,R,2.0,t,,"$427,435",https://en.wikipedia.org/wiki/Dmitry_Popko,26 years 6 days,,,162.0,25/10/21,435.0,04/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,21919.0,4.0,4.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,4.0,2.0,0.67,,,0.0,2.0,2.0,0.5,2.0,2.0,0.5,2.0,3.0,0.4,2.0,1.0,0.67,,,0.0,,,0.0,4.0,2.0,0.67,0.0,2.0,0.0,2.0,2.0,0.5,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.6,1.0,2.0,0.33,3.0,1.0,0.75,1.0,,1.0,DmitryPopko,329.0,4,Popko Dmitry,Kazakhstan,152
22139,Botic,Van De Zandschulp,Botic Van De Zandschulp,04/10/95,NED,188.0,,R,2.0,t,2013.0,"$911,174",https://en.wikipedia.org/w?search=Botic_Van_De_Zandschulp,27 years 26 days,57.0,1034.0,57.0,15/11/21,1034.0,15/11/21,56.0,1902.0,56.0,14/11/21,1902.0,14/11/21,617.0,1,0,0,0,0,0,0,0,0,22139.0,15.0,11.0,0.58,6.0,4.0,0.6,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,9.0,4.0,0.69,0.0,1.0,0.0,,,0.0,9.0,7.0,0.56,6.0,4.0,0.6,13.0,9.0,0.59,1.0,1.0,0.5,1.0,1.0,0.5,,,0.0,9.0,6.0,0.6,6.0,5.0,0.55,6.0,3.0,0.67,3.0,1.0,0.75,,,0.0,,,0.0,0.0,1.0,0.0,1.0,2.0,0.33,11.0,2.0,0.85,4.0,9.0,0.31,8.0,5.0,0.62,,,0.0,BoticDeVanZandschulp,35.0,-,Van De Zandschulp Botic,Netherlands,1160
22171,Alexander,Bublik,Alexander Bublik,17/06/97,KAZ,196.0,,R,2.0,t,2016.0,"$2,398,478",https://en.wikipedia.org/wiki/Alexander_Bublik,25 years 4 mons 13 days,36.0,1538.0,34.0,13/09/21,1721.0,12/07/21,59.0,1897.0,41.0,09/05/21,1946.0,09/05/21,,0,0,0,0,0,0,0,0,0,22171.0,68.0,69.0,0.5,9.0,12.0,0.43,,,0.0,,,0.0,10.0,12.0,0.45,0.0,1.0,0.0,10.0,13.0,0.43,35.0,30.0,0.54,4.0,1.0,0.8,,,0.0,59.0,57.0,0.51,9.0,12.0,0.43,48.0,49.0,0.49,9.0,12.0,0.43,11.0,8.0,0.58,,,0.0,52.0,49.0,0.51,16.0,20.0,0.44,30.0,17.0,0.64,2.0,1.0,0.67,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,9.0,0.25,47.0,13.0,0.78,21.0,56.0,0.27,31.0,31.0,0.5,5.0,4.0,0.56,AlexanderBublik,37.0,-,Bublik Alexander,Kazakhstan,1130
22411,Mubarak Shannan,Zayid,Mubarak Shannan Zayid,14/04/95,QAT,,,,,t,,,,27 years 6 mons 16 days,,,1159.0,12/12/16,7.0,12/12/16,,,,,,,,0,0,0,0,0,0,0,0,0,22411.0,0.0,4.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,,,0.0,,,0.0,0.0,4.0,0.0,,,0.0,0.0,4.0,0.0,,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,MubarakShannanZayid,,,,,
22510,Juan Pablo,Varillas Patino Samudio,Juan Pablo Varillas Patino Samudio,06/10/95,PER,,,R,2.0,t,2013.0,"$221,314",https://en.wikipedia.org/w?search=Juan_Pablo_Varillas_Patino_Samudio,27 years 24 days,,,117.0,27/09/21,691.0,27/09/21,154.0,1731.0,144.0,04/04/21,1741.0,15/03/21,,0,0,0,0,0,0,0,0,0,22510.0,9.0,12.0,0.43,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,0.5,3.0,2.0,0.6,5.0,8.0,0.38,,,0.0,8.0,9.0,0.47,1.0,3.0,0.25,1.0,4.0,0.2,8.0,6.0,0.57,,,0.0,,,0.0,9.0,12.0,0.43,,,0.0,2.0,3.0,0.4,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,8.0,2.0,0.8,1.0,10.0,0.09,7.0,8.0,0.47,1.0,1.0,0.5,JuanPabloPatinoSamudioVarillas,,,,,
23588,Daniel Elahi,Galan Riveros,Daniel Elahi Galan Riveros,18/06/96,COL,191.0,,R,2.0,t,2015.0,"$899,724",https://en.wikipedia.org/wiki/Daniel_Elahi_Galan_Riveros,26 years 4 mons 12 days,,,102.0,01/11/21,764.0,17/05/21,104.0,1816.0,83.0,30/05/21,1842.0,03/05/21,,0,0,0,0,0,0,0,0,0,23588.0,22.0,22.0,0.5,3.0,4.0,0.43,,,0.0,,,0.0,2.0,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.33,9.0,10.0,0.47,6.0,3.0,0.67,,,0.0,19.0,17.0,0.53,3.0,5.0,0.38,9.0,13.0,0.41,12.0,8.0,0.6,1.0,1.0,0.5,,,0.0,22.0,19.0,0.54,0.0,3.0,0.0,5.0,7.0,0.42,1.0,2.0,0.33,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,19.0,5.0,0.79,3.0,17.0,0.15,8.0,6.0,0.57,,,0.0,DanielElahiGalanRiveros,,,,,
23628,Altug,Celikbilek,Altug Celikbilek,07/09/96,TUR,183.0,,R,2.0,t,,"$231,515",https://en.wikipedia.org/wiki/Altug_Celikbilek,26 years 1 mon 23 days,,,160.0,01/11/21,428.0,18/10/21,173.0,1698.0,158.0,22/02/21,1711.0,12/01/21,,0,0,0,0,0,0,0,0,0,23628.0,7.0,7.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,4.0,0.43,4.0,3.0,0.57,,,0.0,7.0,6.0,0.54,0.0,1.0,0.0,4.0,4.0,0.5,1.0,1.0,0.5,1.0,2.0,0.33,,,0.0,7.0,7.0,0.5,,,0.0,3.0,3.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,7.0,1.0,0.88,0.0,6.0,0.0,4.0,2.0,0.67,1.0,,1.0,AltugCelikbilek,223.0,5,Celikbilek Altug,Turkey,243
23846,Eduardo,Nava,Eduardo Nava,11/03/97,USA,,,R,,t,,,,25 years 7 mons 19 days,,,905.0,27/04/15,15.0,13/04/15,,,,,,,,0,0,0,0,0,0,0,0,0,23846.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,EduardoNava,852.0,5,Nava Eduardo,USA,17
